yr,ssp3,ssp1,,,,
2483.5,1379.39,385.04,,,,
2484.5,1378.88,384.99,,,,
2485.5,1378.38,384.95,,,,
2486.5,1377.87,384.90,,,,
2487.5,1377.37,384.85,,,,
2488.5,1376.87,384.80,,,,
2489.5,1376.36,384.75,,,,
2490.5,1375.86,384.70,,,,
2491.5,1375.36,384.66,,,,
2492.5,1374.86,384.61,,,,
2493.5,1374.36,384.56,,,,
2494.5,1373.86,384.51,,,,
2495.5,1373.36,384.47,,,,
2496.5,1372.87,384.42,,,,
2497.5,1372.37,384.37,,,,
2498.5,1371.87,384.33,,,,
2499.5,1371.38,384.28,,,,
2500.5,1371.13,384.25,,,,
2501.5,417.04,417.04,,,,
2502.5,419.81,419.81,,,,
2503.5,422.50,422.50,,,,
2504.5,425.12,425.12,,,,
2505.5,427.67,427.67,,,,
2506.5,430.17,430.17,,,,
2507.5,432.60,432.60,,,,
2508.5,434.97,434.97,,,,
2509.5,437.29,437.29,,,,
2510.5,439.56,439.56,,,,
2511.5,441.78,441.78,,,,
2512.5,443.93,443.93,,,,
2513.5,445.99,445.99,,,,
2514.5,447.97,447.97,,,,
2515.5,449.87,449.87,,,,
2516.5,451.68,451.68,,,,
2517.5,453.43,453.43,,,,
2518.5,455.09,455.09,,,,
2519.5,456.68,456.68,,,,
2520.5,458.20,458.20,,,,
2521.5,459.65,459.65,,,,
2522.5,461.02,461.02,,,,
2523.5,462.31,462.31,,,,
2524.5,463.54,463.54,,,,
2525.5,464.68,464.68,,,,
2526.5,465.75,465.75,,,,
2527.5,466.75,466.75,,,,
2528.5,467.68,467.68,,,,
2529.5,468.53,468.53,,,,
2530.5,469.31,469.31,,,,
2531.5,470.02,470.02,,,,
2532.5,470.66,470.66,,,,
2533.5,471.25,471.25,,,,
2534.5,471.78,471.78,,,,
2535.5,472.25,472.25,,,,
2536.5,472.66,472.66,,,,
2537.5,473.02,473.02,,,,
2538.5,473.32,473.32,,,,
2539.5,473.56,473.56,,,,
2540.5,473.75,473.75,,,,
2541.5,473.88,473.88,,,,
2542.5,473.96,473.96,,,,
2543.5,474.00,474.00,,,,
2544.5,474.00,474.00,,,,
2545.5,473.96,473.96,,,,
2546.5,473.87,473.87,,,,
2547.5,473.75,473.75,,,,
2548.5,473.58,473.58,,,,
2549.5,473.36,473.36,,,,
2550.5,473.11,473.11,,,,
2551.5,472.81,472.81,,,,
2552.5,472.46,472.46,,,,
2553.5,472.04,472.04,,,,
2554.5,471.56,471.56,,,,
2555.5,471.02,471.02,,,,
2556.5,470.41,470.41,,,,
2557.5,469.75,469.75,,,,
2558.5,469.02,469.02,,,,
2559.5,468.24,468.24,,,,
2560.5,467.39,467.39,,,,
2561.5,466.48,466.48,,,,
2562.5,465.54,465.54,,,,
2563.5,464.56,464.56,,,,
2564.5,463.56,463.56,,,,
2565.5,462.53,462.53,,,,
2566.5,461.47,461.47,,,,
2567.5,460.38,460.38,,,,
2568.5,459.26,459.26,,,,
2569.5,458.10,458.10,,,,
2570.5,456.92,456.92,,,,
2571.5,455.71,455.71,,,,
2572.5,454.50,454.50,,,,
2573.5,453.32,453.32,,,,
2574.5,452.16,452.16,,,,
2575.5,451.02,451.02,,,,
2576.5,449.91,449.91,,,,
2577.5,448.81,448.81,,,,
2578.5,447.73,447.73,,,,
2579.5,446.67,446.67,,,,
2580.5,445.63,445.63,,,,
2581.5,444.59,444.59,,,,
2582.5,443.58,443.58,,,,
2583.5,442.59,442.59,,,,
2584.5,441.61,441.61,,,,
2585.5,440.66,440.66,,,,
2586.5,439.73,439.73,,,,
2587.5,438.81,438.81,,,,
2588.5,437.91,437.91,,,,
2589.5,437.03,437.03,,,,
2590.5,436.16,436.16,,,,
2591.5,435.31,435.31,,,,
2592.5,434.47,434.47,,,,
2593.5,433.65,433.65,,,,
2594.5,432.84,432.84,,,,
2595.5,432.04,432.04,,,,
2596.5,431.26,431.26,,,,
2597.5,430.49,430.49,,,,
2598.5,429.73,429.73,,,,
2599.5,428.99,428.99,,,,
2600.5,428.25,428.25,,,,
,,3481,,,,
